"7/10/2013 12:00:00 AM","BAX             ","NYSE    ","71.32"
"7/10/2013 12:00:00 AM","COP             ","NYSE    ","63.529999"
"7/10/2013 12:00:00 AM","CP              ","NYSE    ","122.760002"
"7/10/2013 12:00:00 AM","CVI             ","NYSE    ","45.18"
"7/10/2013 12:00:00 AM","CVX             ","NYSE    ","122.900002"
"7/10/2013 12:00:00 AM","DAL             ","NYSE    ","18.700001"
"7/10/2013 12:00:00 AM","DVA             ","NYSE    ","116.400002"
"7/10/2013 12:00:00 AM","EMC             ","NYSE    ","24.459999"
"7/10/2013 12:00:00 AM","FRX             ","NYSE    ","43.349998"
"7/10/2013 12:00:00 AM","GE              ","NYSE    ","23.540001"
"7/10/2013 12:00:00 AM","GM              ","NYSE    ","35.330002"
"7/10/2013 12:00:00 AM","GS              ","NYSE    ","155.830002"
"7/10/2013 12:00:00 AM","IBM             ","NYSE    ","192.25"
"7/10/2013 12:00:00 AM","JPM             ","NYSE    ","54.830002"
"7/10/2013 12:00:00 AM","KO              ","NYSE    ","40.68"
"7/10/2013 12:00:00 AM","MCO             ","NYSE    ","60.029999"
"7/10/2013 12:00:00 AM","MDT             ","NYSE    ","53"
"7/10/2013 12:00:00 AM","MRK             ","NYSE    ","47.959999"
"7/10/2013 12:00:00 AM","PFE             ","NYSE    ","0"
"7/10/2013 12:00:00 AM","PFE             ","NYSE    ","28.440001"
"7/10/2013 12:00:00 AM","PG              ","NYSE    ","79.800003"
"7/10/2013 12:00:00 AM","PSX             ","NYSE    ","56.09"
"7/10/2013 12:00:00 AM","T               ","NYSE    ","35.389999"
"7/10/2013 12:00:00 AM","USB             ","NYSE    ","37.07"
"7/10/2013 12:00:00 AM","WFC             ","NYSE    ","42.07"
"7/10/2013 12:00:00 AM","WMT             ","NYSE    ","76.769997"
"7/10/2013 12:00:00 AM","XOM             ","NYSE    ","92.82"
"7/10/2013 12:00:00 AM","AAPL            ","OTC     ","420.730011"
"7/10/2013 12:00:00 AM","AMGN            ","OTC     ","102.059998"
"7/10/2013 12:00:00 AM","AMZN            ","OTC     ","292.329987"
"7/10/2013 12:00:00 AM","BKNG            ","OTC     ","892.320007"
"7/10/2013 12:00:00 AM","CHTR            ","OTC     ","0"
"7/10/2013 12:00:00 AM","CHTR            ","OTC     ","125.349998"
"7/10/2013 12:00:00 AM","DELL            ","OTC     ","14.33"
"7/10/2013 12:00:00 AM","DTV             ","OTC     ","62.23"
"7/10/2013 12:00:00 AM","EBAY            ","OTC     ","54.880001"
"7/10/2013 12:00:00 AM","FB              ","OTC     ","25.799999"
"7/10/2013 12:00:00 AM","FDML            ","OTC     ","10.34"
"7/10/2013 12:00:00 AM","HOLX            ","OTC     ","18.93"
"7/10/2013 12:00:00 AM","MSFT            ","OTC     ","34.700001"
"7/10/2013 12:00:00 AM","NFLX            ","OTC     ","243.820007"
"7/10/2013 12:00:00 AM","PEP             ","OTC     ","82.989998"
"7/10/2013 12:00:00 AM","QQQ             ","OTC     ","73.510002"
"7/10/2013 12:00:00 AM","YHOO            ","OTC     ","26.559999"
"7/10/2013 12:00:00 AM","EEM             ","P       ","37.5"
"7/11/2013 12:00:00 AM","AGN             ","NYSE    ","125"
"7/11/2013 12:00:00 AM","AIG             ","NYSE    ","45.919998"
"7/11/2013 12:00:00 AM","APD             ","NYSE    ","97.010002"
"7/11/2013 12:00:00 AM","AXP             ","NYSE    ","76.940002"
"7/11/2013 12:00:00 AM","BAC             ","NYSE    ","13.51"
"7/11/2013 12:00:00 AM","BAX             ","NYSE    ","72.620003"
"7/11/2013 12:00:00 AM","COP             ","NYSE    ","64.32"
"7/11/2013 12:00:00 AM","CP              ","NYSE    ","124.830002"
